cutoff_days,roi_beta,roi_or,elasticity,norm_elast
217,-0.04003002200098332,0.9607605947638215,-0.012238395282268319,-9.049937389127409e-05
218,-0.050604938375813556,0.9506541633339515,-0.015222018346305755,-0.00011256239874014191
219,0.06262615955594594,1.0646287635378309,0.01848786917112706,0.00013671241580135332
220,0.0019404987847784425,1.0019423827709726,0.0005721206632567808,4.230665918269198e-06
221,-0.03354697987867905,0.9670094801761784,-0.009782728870195583,-7.234043494113227e-05
222,-0.016089146105320556,0.9840395928478901,-0.004604076746581827,-3.4045808564192966e-05
223,-0.06210059657263689,0.9397883425494907,-0.01748002276058292,-0.00012925968470147114
224,-0.021590224413321993,0.9786411761597688,-0.005993626433428359,-4.432112438379439e-05
225,0.019750867671960784,1.0199472065495931,0.005394962190224909,3.9894176411334076e-05
226,-0.038590448210798864,0.9621446765395817,-0.010384121847923113,-7.678756111181621e-05
227,-0.04979552952156246,0.9514239427221847,-0.013377611795349126,-9.892354869381444e-05
228,-0.018971848299912077,0.9812069844987492,-0.0050901138166057885,-3.7639911345694666e-05
229,-0.015879746622224113,0.9842456718056396,-0.00421004075669437,-3.1132027014163326e-05
230,-0.026256015644644387,0.9740856765108733,-0.006885522985621063,-5.091644000218856e-05
231,0.014875552146644992,1.014986743834253,0.003858736351393247,2.8534233104772174e-05
